MR Padj NES Cancer Median_ICR_High Median_ICR_Low
IGF1 2.47609090446725e-05 2.27673858139482 SARC 0.0305847983438441 -0.023619959648331
PYHIN1 2.47609090446725e-05 3.05173452606161 SARC 0.0951706771258572 -0.102181479945296
HAND2 2.47609090446725e-05 1.90049984998859 SARC -0.0619606721954365 -0.0275354585910818
DACT1 2.47609090446725e-05 2.18687233657495 SARC -0.11492244710888 0.0292630400263403
SCML4 2.47609090446725e-05 2.85859968868105 SARC 0.106007362459084 -0.0891028801377921
ZNF831 2.47609090446725e-05 2.90246646076731 SARC 0.0843735354321574 -0.0949709726219511
PSME2 2.47609090446725e-05 2.04546205517668 SARC 0.0944149002051733 -0.0610688365933608
NLRC5 2.47609090446725e-05 2.74145902877159 SARC 0.0457467628437542 -0.0310675627973654
PSMB9 2.47609090446725e-05 2.88110521125872 SARC 0.0571607459105678 -0.0522153757300702
S100A8 2.47609090446725e-05 2.31321585926091 SARC 0.0784500375801273 -0.0685833054635993
PSMB8 2.47609090446725e-05 2.41713488535012 SARC 0.0934098350246341 -0.0716886053278194
STAT1 2.47609090446725e-05 2.61821114299382 SARC 0.0598884100037405 -0.0660697262669394
CIITA 2.47609090446725e-05 2.55789768682716 SARC 0.073161230561161 -0.0708639478459517
SLC11A1 2.47609090446725e-05 2.35339168141698 SARC 0.0870522195228127 -0.096719519246593
SP140 2.47609090446725e-05 2.82636800740591 SARC 0.0928860306996719 -0.097158531312163
TBX21 2.47609090446725e-05 2.8938353229517 SARC 0.0950849781225346 -0.0879340357793717
PARP14 2.47609090446725e-05 2.45181931547649 SARC 0.038133137105208 -0.0428474650533573
TNIP3 2.47609090446725e-05 2.68258565936549 SARC 0.0683734058334772 -0.0234791713276603
BATF2 2.47609090446725e-05 2.64053287440837 SARC 0.0884421666673822 -0.0668924573874792
SPIB 2.47609090446725e-05 2.41411329255571 SARC 0.0194212910292316 -0.0471257146334568
DTX3L 2.47609090446725e-05 2.23853060552171 SARC 0.0492831597337642 -0.0349422423240177
LPXN 2.47609090446725e-05 2.23656627713998 SARC 0.0827463627662528 -0.0870578001705638
POU2AF1 2.47609090446725e-05 2.52775499114807 SARC 0.0743736357985198 -0.0637265941109854
IL6 2.47609090446725e-05 2.37441292187328 SARC 0.0725708933441322 -0.0726761018748571
CD40LG 2.47609090446725e-05 2.71601838639012 SARC 0.0747697696069504 -0.0624705962336695
ETV7 2.47609090446725e-05 1.94884751636498 SARC 0.0847313513230012 -0.0510098974708605
CD74 2.47609090446725e-05 2.70579925674245 SARC 0.0948217780873697 -0.0840500070745365
LTF 2.47609090446725e-05 2.28605112556644 SARC 0.0675890823524873 -0.0834073409837954
LEFTY2 2.47609090446725e-05 2.02714828423446 SARC -0.156438942649337 0.0281847630850033
FASLG 2.47609090446725e-05 2.76838519740383 SARC 0.0949437290113314 -0.0824768029534134
PAX5 2.47609090446725e-05 2.32391595279673 SARC 0.0568583055754065 -0.0429854604674236
PARP9 2.47609090446725e-05 2.4198806103856 SARC 0.0238913505826061 -0.036532979770246
DDX58 2.47609090446725e-05 2.39748313930768 SARC 0.0439346602194843 -0.0368917600994031
FOXP3 2.47609090446725e-05 2.69295781731905 SARC 0.0831293426398655 -0.0529760259573732
CXCL10 2.47609090446725e-05 2.7474762152475 SARC 0.0863261771751988 -0.0646175579729475
STAT4 2.47609090446725e-05 2.45756720678465 SARC 0.0835181692957354 -0.0747580198175279
TNFRSF4 2.47609090446725e-05 2.34393824876082 SARC 0.0753028529874922 -0.0458073037367477
PIM2 2.47609090446725e-05 2.53537520650367 SARC 0.0327487671752424 -0.0386655114076364
CSF2 2.47609090446725e-05 2.39209377934538 SARC 0.0615092994799024 -0.066489638130185
ZNF683 2.47609090446725e-05 2.61493223334546 SARC 0.0869513737643751 -0.058340157030159
TNFSF8 2.47609090446725e-05 2.56750631703607 SARC 0.0745168155175323 -0.0802732615368639
OSM 2.47609090446725e-05 2.53581944297889 SARC 0.0671351337999734 -0.0794983781096876
LYL1 2.47609090446725e-05 2.06370247760229 SARC 0.0691280986854357 -0.0625030381278995
ZMYND15 2.47609090446725e-05 2.18008101589133 SARC 0.104800401947213 -0.102245025282455
TRIM21 2.47609090446725e-05 2.01082240918291 SARC 0.0463168761754609 -0.0443443862667161
PLSCR1 2.47609090446725e-05 2.22138861506009 SARC 0.066419729757941 -0.0370224461979674
EOMES 2.49551582784286e-05 2.30897494654774 SARC 0.0992958894418822 -0.0879094299520561
VAV1 2.49551582784286e-05 2.10728929985474 SARC 0.084578055562336 -0.093742729268916
IRF7 2.55982377342931e-05 2.15911418682248 SARC 0.0883000450204642 -0.0823836111818834
CD38 2.70779518299965e-05 2.05318684267027 SARC 0.0800134518040821 -0.0850950699696845
KCTD1 3.69276726690032e-05 1.67643945922645 SARC -0.140103679928284 0.0473598803516821
SP100 3.89464460052262e-05 1.81564724224065 SARC 0.0693458891770615 -0.0580033861298471
L3MBTL1 4.28278186756805e-05 -2.30397016598825 SARC -0.101053176177412 0.0322959878032101
HSF4 4.28278186756805e-05 -2.03914053156887 SARC -0.0912752732550877 0.0199875515156615
PARP10 4.28278186756805e-05 1.97890558331526 SARC 0.0410922683278654 -0.0524281727146037
PSME1 4.28278186756805e-05 1.99658532844529 SARC 0.0491316252672006 -0.0583364454002647
PCGF3 4.3613749761682e-05 -2.32329811996624 SARC -0.087898351107327 0.0454181761036167
ZNF23 4.42103854462825e-05 -2.24437665278474 SARC -0.0645310699832284 0.00973500599832687
SS18L1 4.42103854462825e-05 -2.07666376704265 SARC -0.116506204976909 0.0424208334760651
LHX4 4.42103854462825e-05 -2.43052339563689 SARC -0.0806451463856808 0.039262327495973
ITGA8 4.42322979184281e-05 -1.8939043381534 SARC -0.118911547106209 0.00972292335978269
ZNF789 4.43051881631933e-05 -2.44229950545584 SARC -0.114930478337371 0.0451402254990051
DDX39B 4.43051881631933e-05 -2.40410536337948 SARC -0.085481832345933 0.0440396558128242
SRC 4.43051881631933e-05 -2.24314775630462 SARC -0.0740187652345604 0.00497146606663512
ZNF169 4.43051881631933e-05 -2.16552208731426 SARC -0.0629841799220595 0.0250632176665112
PTAFR 4.45284791659556e-05 1.86703075713035 SARC 0.0799138338055256 -0.0754164619279446
PSMB10 4.4994292847457e-05 1.91576235954802 SARC 0.0918836258932847 -0.0802811641952779
ZNF852 4.51558802780577e-05 -2.17908379874268 SARC -0.0861144033843802 0.00203587767243554
ZNF337 4.57281837191517e-05 -2.4959756358173 SARC -0.112690332814734 0.0251000058112599
DMTF1 4.58993519011512e-05 -2.15585272564901 SARC -0.105777854605122 0.0515174391413654
TSSK4 4.679633720913e-05 -2.25023208321129 SARC -0.113276432586045 0.00550552532186604
NR2C2 4.679633720913e-05 -2.12857802621087 SARC -0.098130583753301 0.0424391249728688
TOX3 4.74486433929056e-05 -2.89842530657347 SARC -0.0491142095711406 0.0249620811433986
LZTS1 4.74486433929056e-05 1.82558146746471 SARC -0.103132579723495 0.0563472539127083
CCNT2 4.74486433929056e-05 -2.21116343666596 SARC -0.0892244201291582 0.0458526760540702
MAPK10 4.81283207321838e-05 -2.10096171375697 SARC -0.138891918897733 0.0498515891192421
ZNF704 4.81929504319689e-05 -2.09410808544427 SARC -0.0995784680352285 0.0415267588923339
ZNF385A 4.84970120597651e-05 -2.07718472404559 SARC 0.0906267569435862 -0.103548874674246
IRF6 4.9324067924612e-05 -1.98937585120997 SARC -0.0897242311593035 0.00976298808967165
ERBB2 5.07305333917968e-05 -2.77967561820126 SARC -0.126586054773839 0.0316680997079884
BEND5 5.07305333917968e-05 -1.72352497163553 SARC -0.101721778430592 0.0526427866181197
TBX6 5.15075709168765e-05 -2.29956841926234 SARC -0.0827208090501914 -0.0204585765932765
FBP1 5.24217852795579e-05 -2.48546031643331 SARC 0.0807515891561372 -0.073176865467847
TCEAL1 5.38485563202051e-05 -1.8080044377602 SARC -0.0844441994379492 0.0155498405055299
GATA3 5.47386614621965e-05 -2.6454423906963 SARC 0.089719275644065 -0.0406956785936664
PRKN 6.6612419980866e-05 -2.04226709865228 SARC -0.0844304211534868 0.0260407490390895
ZNF805 6.6612419980866e-05 -1.71904427115085 SARC -0.0386623684617001 0.0221146337992025
PLXND1 8.03302770207351e-05 1.60754230176667 SARC 0.0771744021936929 -0.0784117431454919
ZBTB8B 8.09594661584899e-05 -1.85934152879983 SARC -0.0767361951154139 0.0137356875960471
TENM2 8.62935663814925e-05 1.72251445716654 SARC -0.0831516290252615 0.0345005311626328
MKX 0.000102604727474193 1.96831571881281 SARC -0.124365288698676 0.0372674324353738
CRAMP1 0.000103467313517146 -1.87378951818731 SARC -0.100515391106266 0.0522440011337804
SOX4 0.000127790066675824 -1.67956848332222 SARC -0.123078222136022 0.0411707916521374
NFKBIA 0.000129425305714588 1.97603495993203 SARC 0.061681209720307 -0.0369579447719962
TESC 0.00014191821258888 -1.60068341265377 SARC 0.0464825655911144 -0.044832428008892
IL1B 0.000144257024801904 1.86675899621231 SARC 0.0995756202376208 -0.0701911508161808
S100A9 0.000146232547639468 1.81590068235843 SARC 0.0795809748240859 -0.0765135630045904
ZNF774 0.000176507920281799 -1.68191311762505 SARC -0.124277772585041 0.0183390565199732
TRIM14 0.000178917374582943 1.8888295150756 SARC 0.0391178508605026 -0.0425982123127043
PRKCB 0.000186499185357697 1.96549951861956 SARC 0.0427637488270328 -0.05503814698153
AR 0.000277654197241682 -1.96784428589143 SARC -0.13113464283118 0.0315815897734093
DNAJB5 0.000337000290494113 1.73234086740999 SARC -0.0882579866302992 -0.0201940369073225
TGFB2 0.000337728715918171 1.76588494028659 SARC -0.112944742724428 0.0401914938503039
CEBPB 0.000370076044880701 1.74833817422985 SARC 0.0799356358149085 -0.0798949507477399
RAI1 0.000385340584838101 -1.85286102260045 SARC -0.121335744916829 0.0417530856138711
SNAI3 0.000511491460605082 1.85469740137184 SARC 0.12173818384502 -0.107810271479009
HOXA13 0.000739247858050059 -1.81961304592162 SARC 0.0230574073806656 0.000201989689492341
PRDM10 0.0012208871471828 -1.53208885822631 SARC -0.0900747124052581 0.0450197495103613
ZNF354B 0.00147447040433993 -1.81958205731095 SARC -0.0664836721773562 0.0387461167884032
PRAME 0.00165260977072241 -1.58607727044999 SARC -0.000442089863813017 0.0118027087893268
FLNA 0.00171128298733024 1.49963108364758 SARC -0.078515882508643 -0.012858855134001
ZNF461 0.00207527589389303 -1.87066257412918 SARC -0.12923541237598 -0.0162533456406576
AIM2 0.00254142521500603 1.5707979560529 SARC 0.0784647537392346 -0.0989914698187769
GATA5 0.00256130967265247 1.66011516333128 SARC -0.12344812631911 0.0434496473393089
TLR3 0.0027628802653404 1.59937724235645 SARC 0.027535738239746 -0.0277556028782404
SALL2 0.00279950176434816 -1.83600411794004 SARC -0.122166476838901 0.0356464552791512
ZKSCAN1 0.00311491879026735 -1.53972276960592 SARC -0.11243608351368 0.0386097419657373
HOXC13 0.00314449974470221 -1.66116716380571 SARC -0.0895365125747796 0.0200390822305804
ZNF333 0.00341674121635199 -1.74934564074346 SARC -0.0905771110327503 0.0174263501731593
HEXIM2 0.00341674121635199 -1.77142605150364 SARC -0.0623732720560807 0.00794736991583968
DDX17 0.00393844037259593 -1.52694912551355 SARC -0.123063684570793 0.0636882748588101
DAB2 0.00438697241758529 1.56477193445533 SARC 0.0687079460920243 -0.0752697052425809
RBPMS 0.00447561591993625 -1.60831348684992 SARC -0.0701834309012447 -0.0249942041129317
SOX18 0.00467389200617738 1.71824963484092 SARC 0.0658394996689215 -0.0593846925903898
HELZ2 0.00513409114249357 1.59237698839208 SARC 0.0314444900050294 -0.0546686624385332
NAMPT 0.00527016528241604 1.65082779697637 SARC 0.0269405901450044 -0.0369161718735442
EP300 0.00543615390799196 -1.45494767965536 SARC -0.0728877900575412 0.0337632926722497
GTF2I 0.00667331075067747 -1.38374048616701 SARC -0.0977287256422755 0.0392883096670374
ZNF471 0.00733958037924614 -1.78447645967716 SARC -0.132580920676612 0.0499632389419673
RIPPLY3 0.0112923732933833 -1.74749137946967 SARC -0.0990230579708981 0.0580478017157527
ZNF667 0.0123990800421323 -1.67591069211788 SARC -0.105101680049973 0.0428879360509911
ZNF490 0.0131149830352724 -1.58839317277957 SARC -0.0675394574782106 0.0261939721551876
SMARCC2 0.0135861920574606 -1.39820149130956 SARC -0.125812036734555 0.0664308531069452
TLR4 0.0162290919011941 1.58498705853176 SARC 0.0681425283668794 -0.0779329034372791
CDX2 0.0186756916914917 -1.54854156174799 SARC -0.087749720573708 0.0322494228889124
MYEF2 0.0223297588856421 -1.45972759074 SARC -0.105368113769029 0.0371150656815534
OSR2 0.0237844331471051 -1.66692158636281 SARC -0.0592395760001901 -0.0105217092224699
KIAA1549 0.0251583201586688 -1.58035890864204 SARC -0.0660706263683689 0.0195978737677709
ZNF711 0.0253155717478106 -1.53878918405886 SARC -0.118668820974692 0.0479502956982026
XCL1 0.0269116313309307 -1.44607355764494 SARC 0.0862526359933315 -0.075642532771576
HMGN5 0.0327235945495432 -1.55090406753998 SARC -0.238832925165983 0.0690100164063346
NOSTRIN 0.0377768414713638 -1.60661750405467 SARC 0.0779678471636591 -0.0757544648988384
ZNF367 0.0398708129132324 1.40350517671593 SARC -0.115096961987148 -0.00269226430705651
TEAD3 0.040748536532596 -1.59617733620641 SARC -0.102952973386393 0.00677537639007132
SERPINE1 0.0420248649148542 1.54406829448463 SARC 0.0705943914876001 -0.0788937262208755
ZNF512 0.0478890557884369 -1.54304879593763 SARC -0.129739235823742 0.0498547392176576
CD4 2.47609090446725e-05 2.97725806055401 SKCM 0.0780507075652355 -0.0511450185794122
ITGB2 2.47609090446725e-05 3.12782628553053 SKCM 0.108888715378709 -0.0582662312892895
CMKLR1 2.47609090446725e-05 2.95923017931602 SKCM 0.0470291764752549 -0.0491931755617403
CD86 2.47609090446725e-05 2.83830606954374 SKCM 0.100274204592005 -0.0551846195906777
IRF8 2.47609090446725e-05 2.93718356295537 SKCM 0.112189706614829 -0.0617776425227373
HCK 2.47609090446725e-05 3.04875390433028 SKCM 0.115741187342462 -0.0448897018557698
PLEK 2.47609090446725e-05 3.11964924561685 SKCM 0.10808687646865 -0.0570397118821678
NLRP3 2.47609090446725e-05 2.50606095640629 SKCM 0.084196828794 -0.0368769919660457
SPI1 2.47609090446725e-05 3.14637250328024 SKCM 0.0751058146210023 -0.0433808816245715
BTK 2.47609090446725e-05 3.11942640465331 SKCM 0.0937889508733537 -0.0393055921061735
VENTX 2.47609090446725e-05 2.5664164855539 SKCM 0.0617648506773237 -0.028558629462117
NFAM1 2.47609090446725e-05 3.01946932176999 SKCM 0.109856887088102 -0.049170673797405
RHOH 2.47609090446725e-05 3.1226711244623 SKCM 0.0721521822147965 -0.0663216822728155
TRIM22 2.47609090446725e-05 2.29059346542983 SKCM 0.0265769602496319 -0.0416824253456574
IKZF1 2.47609090446725e-05 2.93381132607199 SKCM 0.102072241028887 -0.05447954243802
NCF1 2.47609090446725e-05 3.07645737095039 SKCM 0.0967784767315981 -0.0493655430231792
MNDA 2.47609090446725e-05 3.07013015495092 SKCM 0.0892995602788017 -0.0464011151797768
FLI1 2.47609090446725e-05 2.26615428920897 SKCM 0.0659347021227878 -0.0341947047350453
HAVCR2 2.47609090446725e-05 3.07077908456394 SKCM 0.0813753574444899 -0.0482831363801114
CD28 2.47609090446725e-05 2.9110687591923 SKCM 0.103493042880041 -0.0394902295883197
LGALS9 2.47609090446725e-05 1.95570883368629 SKCM 0.107756653901198 -0.033561138687671
ZBED2 2.47609090446725e-05 2.19114083413402 SKCM 0.10068418729282 -0.0644289446091971
LILRB4 2.47609090446725e-05 3.08394927366538 SKCM 0.0976685614166348 -0.0458864555855093
TFEC 2.47609090446725e-05 2.4397934496137 SKCM 0.0720101560713673 -0.0394733602020654
NLRC3 2.47609090446725e-05 2.84700661804693 SKCM 0.108841229954162 -0.0361252397464921
SLA2 2.47609090446725e-05 3.07833685288341 SKCM 0.115221481541222 -0.0415690566853922
CD80 2.47609090446725e-05 2.81072266539316 SKCM 0.0926862094364228 -0.0333632844203907
CD3D 2.47609090446725e-05 2.97152795045115 SKCM 0.0794658655217305 -0.0547691605158284
IRF1 2.47609090446725e-05 2.71721100272886 SKCM 0.0867019918452243 -0.0573681606607673
TMIGD3 2.47609090446725e-05 2.68904016771245 SKCM 0.099986626936128 -0.0602460012925232
PYHIN1 2.47609090446725e-05 3.05173452606161 SKCM 0.0993058192450544 -0.0539390371249959
ZNF831 2.47609090446725e-05 2.90246646076731 SKCM 0.105684013286074 -0.0482654414890285
SP110 2.47609090446725e-05 2.08238392736257 SKCM 0.0751972077183786 -0.00868610959028425
PSME2 2.47609090446725e-05 2.04546205517668 SKCM 0.119810946854244 -0.0467298372372243
NLRC5 2.47609090446725e-05 2.74145902877159 SKCM 0.0944530936034855 -0.0591641781250525
PSMB9 2.47609090446725e-05 2.88110521125872 SKCM 0.0727584432916334 -0.057271491978301
PSMB8 2.47609090446725e-05 2.41713488535012 SKCM 0.0409379428908341 -0.0372400086195054
STAT1 2.47609090446725e-05 2.61821114299382 SKCM 0.0752441729180441 -0.0396882793845563
RELB 2.47609090446725e-05 1.94319475458833 SKCM 0.0974566650924152 -0.0188250099932024
CIITA 2.47609090446725e-05 2.55789768682716 SKCM 0.0646998776234735 -0.0273081076686727
SLC11A1 2.47609090446725e-05 2.35339168141698 SKCM 0.0813495299878783 -0.0406380464162713
SP140 2.47609090446725e-05 2.82636800740591 SKCM 0.0860348826791971 -0.0434733061262543
TBX21 2.47609090446725e-05 2.8938353229517 SKCM 0.0866758900478838 -0.0463194947638318
PARP14 2.47609090446725e-05 2.45181931547649 SKCM 0.0762453005657565 -0.0413770850566005
BATF2 2.47609090446725e-05 2.64053287440837 SKCM 0.108796123171653 -0.0355774450004168
SPIB 2.47609090446725e-05 2.41411329255571 SKCM 0.0764303980383333 -0.0533463492762963
AKNA 2.47609090446725e-05 2.00009119774252 SKCM 0.0996532411669263 -0.0627310029275905
DTX3L 2.47609090446725e-05 2.23853060552171 SKCM 0.114996362560087 -0.046372670472998
POU2AF1 2.47609090446725e-05 2.52775499114807 SKCM 0.148490336663231 -0.0890154622642237
CD40LG 2.47609090446725e-05 2.71601838639012 SKCM 0.0829797783276874 -0.0691727702042238
ETV7 2.47609090446725e-05 1.94884751636498 SKCM 0.0754032052274868 -0.0326558849274563
CD74 2.47609090446725e-05 2.70579925674245 SKCM 0.0935584826825383 -0.0489760928508823
IFNG 2.47609090446725e-05 2.77648420413471 SKCM 0.104444220175694 -0.0464872780441649
FASLG 2.47609090446725e-05 2.76838519740383 SKCM 0.104017842841901 -0.0565091388609534
PAX5 2.47609090446725e-05 2.32391595279673 SKCM 0.0332410551124089 -0.0445071051159434
PARP9 2.47609090446725e-05 2.4198806103856 SKCM 0.0974357664960035 -0.0410478409395092
DDX58 2.47609090446725e-05 2.39748313930768 SKCM 0.0776747436940904 -0.0499497001514173
FOXP3 2.47609090446725e-05 2.69295781731905 SKCM 0.0551185078210978 -0.0649629187474761
CXCL10 2.47609090446725e-05 2.7474762152475 SKCM 0.0856473248540952 -0.0399860664891085
STAT4 2.47609090446725e-05 2.45756720678465 SKCM 0.0995947425601021 -0.0598933674531718
TNFRSF4 2.47609090446725e-05 2.34393824876082 SKCM 0.0925836352535183 -0.0606482818094368
PIM2 2.47609090446725e-05 2.53537520650367 SKCM 0.0904892491815459 -0.047052342565026
ZNF683 2.47609090446725e-05 2.61493223334546 SKCM 0.0882395556412199 -0.0525170171834228
TNFSF8 2.47609090446725e-05 2.56750631703607 SKCM 0.0960440720348191 -0.0478665365451886
OSM 2.47609090446725e-05 2.53581944297889 SKCM 0.0345897928852597 -0.00922034937818826
PARP15 2.47609090446725e-05 2.32041477921693 SKCM 0.105680930459976 -0.0440176633736138
EIF2AK2 2.47609090446725e-05 2.06991523541737 SKCM 0.0240271876266209 -0.0235202489615507
LYL1 2.47609090446725e-05 2.06370247760229 SKCM 0.0727902829579668 -0.0363590240590425
ZMYND15 2.47609090446725e-05 2.18008101589133 SKCM 0.0517693251071946 -0.031189926680217
TRIM21 2.47609090446725e-05 2.01082240918291 SKCM 0.0776284676610885 -0.0417716881306964
VAV1 2.49551582784286e-05 2.10728929985474 SKCM 0.104996165507288 -0.0554919094473382
IRF7 2.55982377342931e-05 2.15911418682248 SKCM 0.0935606499118228 -0.0442528160070696
CD38 2.70779518299965e-05 2.05318684267027 SKCM 0.107828531911047 -0.047781400962764
SP100 3.89464460052262e-05 1.81564724224065 SKCM 0.0737468182175647 -0.0374662627891324
PARP10 4.28278186756805e-05 1.97890558331526 SKCM 0.0437388820419674 -0.0269428656004212
PSME1 4.28278186756805e-05 1.99658532844529 SKCM 0.0631390960135426 -0.0399681904313946
PTAFR 4.45284791659556e-05 1.86703075713035 SKCM 0.0543108617608349 -0.0429164373255439
PSMB10 4.4994292847457e-05 1.91576235954802 SKCM 0.0854614987895366 -0.0447921704595425
CEBPA 4.74486433929056e-05 -2.30319683844755 SKCM 0.0724310684973535 -0.0642314576714408
FBP1 5.24217852795579e-05 -2.48546031643331 SKCM 0.0854531986218688 -0.0519380593362324
NOD2 0.000124664272855919 1.66564517150254 SKCM 0.0349255609653303 -0.0605767190370841
TRIM14 0.000178917374582943 1.8888295150756 SKCM 0.0882826234385499 -0.0547396228846202
PRKCB 0.000186499185357697 1.96549951861956 SKCM 0.0838735821661816 -0.0339539417974238
SNAI3 0.000511491460605082 1.85469740137184 SKCM 0.0662143823868777 -0.0576634268948961
HIC2 0.0010263156851945 -1.61883889989274 SKCM 0.0416433136909276 0.107441118659442
TLR3 0.0027628802653404 1.59937724235645 SKCM 0.100458279569266 -0.0491459595773609
HELZ2 0.00513409114249357 1.59237698839208 SKCM 0.110542032593942 -0.0435998388780581
ZNF7 0.00667076966708877 -1.66436618116329 SKCM -0.026734965044174 0.0395796879182158
ZSCAN32 0.0147429076446747 -1.70513415671413 SKCM -0.120068853081102 0.106700404727368
ZBTB26 0.0154053607454175 -1.56474752354563 SKCM 0.0060565468897754 0.0300666724071321
XCL1 0.0269116313309307 -1.44607355764494 SKCM 0.0689997729444432 -0.0662969419987682
CD4 2.47609090446725e-05 2.97725806055401 STAD 0.0396751454803102 -0.0543463024958452
FGFR1 2.47609090446725e-05 1.73408897164703 STAD -0.0511934055339823 -0.0132994841154533
CAVIN1 2.47609090446725e-05 2.26973121507492 STAD -0.0373739422149036 -0.0224361714770638
ICAM1 2.47609090446725e-05 2.15643322224381 STAD 0.0563781122538416 -0.0603977593459863
ITGB2 2.47609090446725e-05 3.12782628553053 STAD 0.0567489118205355 -0.0582331056820404
ZEB1 2.47609090446725e-05 1.84470551566811 STAD -0.0403145435870559 -0.0143092731797495
CMKLR1 2.47609090446725e-05 2.95923017931602 STAD 0.0500971946020429 -0.0566761225684679
IL16 2.47609090446725e-05 2.86475787942549 STAD 0.0184087264781379 -0.0519519676482402
ACTN1 2.47609090446725e-05 1.93987690545794 STAD -0.0249015734644705 -0.0161553054115045
CD86 2.47609090446725e-05 2.83830606954374 STAD 0.0696487551873097 -0.0515477408986188
HCK 2.47609090446725e-05 3.04875390433028 STAD 0.0746198770174104 -0.0510205056023757
PLEK 2.47609090446725e-05 3.11964924561685 STAD 0.0605389029011531 -0.0633079093070366
NLRP3 2.47609090446725e-05 2.50606095640629 STAD 0.0280466552484669 -0.0402503767503903
SPI1 2.47609090446725e-05 3.14637250328024 STAD 0.0608777045295167 -0.0573454330879541
BTK 2.47609090446725e-05 3.11942640465331 STAD 0.0561522100631201 -0.0667322402460986
NFAM1 2.47609090446725e-05 3.01946932176999 STAD 0.042469094530851 -0.0503504051933966
RHOH 2.47609090446725e-05 3.1226711244623 STAD 0.04813279274818 -0.0573283643599626
TRIM22 2.47609090446725e-05 2.29059346542983 STAD 0.0193902297752997 -0.0485478672273145
IKZF1 2.47609090446725e-05 2.93381132607199 STAD 0.0254019000570199 -0.0550330059160637
ORC1 2.47609090446725e-05 1.80188575918442 STAD 0.0451678446640096 -0.0115575960228018
NCF1 2.47609090446725e-05 3.07645737095039 STAD 0.0727101284215321 -0.0579110729411665
MNDA 2.47609090446725e-05 3.07013015495092 STAD 0.0392959379972796 -0.0439106010232866
PTGIS 2.47609090446725e-05 1.80821370754024 STAD -0.0291679032204528 -0.0221242856135727
FLI1 2.47609090446725e-05 2.26615428920897 STAD 0.0058356871600245 -0.0441367732984145
HAVCR2 2.47609090446725e-05 3.07077908456394 STAD 0.0712178481306068 -0.0555488421722313
CD28 2.47609090446725e-05 2.9110687591923 STAD 0.0507507311163093 -0.0584472788420591
LGALS9 2.47609090446725e-05 1.95570883368629 STAD 0.0699866881784635 -0.0342223231742425
ZBED2 2.47609090446725e-05 2.19114083413402 STAD 0.0926787479084986 -0.0658700490873725
LILRB4 2.47609090446725e-05 3.08394927366538 STAD 0.0516965674680216 -0.0504389769085674
TGFB1I1 2.47609090446725e-05 2.11882502271971 STAD -0.042142884469363 -0.00586222961090802
CARD16 2.47609090446725e-05 2.24283679076773 STAD 0.0521350298878952 -0.0406671197179382
MSC 2.47609090446725e-05 2.44129128090833 STAD 0.0260066406725429 -0.0411452711692441
TFEC 2.47609090446725e-05 2.4397934496137 STAD 0.0509233813657168 -0.0506757296418212
KLHL6 2.47609090446725e-05 2.24960079394498 STAD 0.0300276218448003 -0.056988850864536
NLRC3 2.47609090446725e-05 2.84700661804693 STAD 0.0508955204868528 -0.0653364595975416
APOE 2.47609090446725e-05 2.35481215922197 STAD 0.036266072666477 -0.0315299954981325
FOXM1 2.47609090446725e-05 1.97442657397595 STAD 0.0304482866820424 0.00125424682484552
CDT1 2.47609090446725e-05 1.94434083829586 STAD 0.0613479854269993 -0.0177259558354839
SLA2 2.47609090446725e-05 3.07833685288341 STAD 0.0879077928643143 -0.0622816402386023
CDC45 2.47609090446725e-05 1.82152192820708 STAD 0.0579561814268407 0.00407268776616916
CD80 2.47609090446725e-05 2.81072266539316 STAD 0.0854962934486159 -0.0479031568820839
CD3D 2.47609090446725e-05 2.97152795045115 STAD 0.0725738865908409 -0.0659537839733736
IRF1 2.47609090446725e-05 2.71721100272886 STAD 0.0896163216331321 -0.0438793521928588
TMIGD3 2.47609090446725e-05 2.68904016771245 STAD 0.0671654748231093 -0.0527853981924286
CCNA2 2.47609090446725e-05 1.90812703806066 STAD 0.0464688486379518 0.013201240663995
AURKB 2.47609090446725e-05 1.87235616771542 STAD 0.0580816654807837 -0.00490757138838344
IRF4 2.47609090446725e-05 2.94621546388981 STAD 0.0585852430780304 -0.0645319313671768
PYHIN1 2.47609090446725e-05 3.05173452606161 STAD 0.0854749196436127 -0.0701535560998783
TNFAIP3 2.47609090446725e-05 2.02390714553326 STAD 0.00850733186270195 -0.0388905907490896
SCML4 2.47609090446725e-05 2.85859968868105 STAD 0.0573346923016119 -0.041618910957737
ZNF831 2.47609090446725e-05 2.90246646076731 STAD 0.0455691316299494 -0.0617151061366586
SP110 2.47609090446725e-05 2.08238392736257 STAD 0.0634336100283653 -0.0469131490762166
PSME2 2.47609090446725e-05 2.04546205517668 STAD 0.0906955736284183 -0.0579139175382868
NLRC5 2.47609090446725e-05 2.74145902877159 STAD 0.0820442445148479 -0.0424111066623385
PSMB9 2.47609090446725e-05 2.88110521125872 STAD 0.0737630698474343 -0.039374849506683
WNT2 2.47609090446725e-05 2.33663713485341 STAD 0.0431706172478779 -0.0364972559009391
PSMB8 2.47609090446725e-05 2.41713488535012 STAD 0.0689552556256768 -0.0391447989755663
STAT1 2.47609090446725e-05 2.61821114299382 STAD 0.0729553317156363 -0.0576272640160455
RELB 2.47609090446725e-05 1.94319475458833 STAD 0.000519485763399821 -0.0399090957194367
CHRD 2.47609090446725e-05 1.92375875288131 STAD -0.0246607664071836 -0.0193522348039035
